covariate,Hazard Ratio,95% CI Lower,95% CI Upper,p-value
zone_Kitchen,0.8975315635434182,0.33678816934905453,2.3918978778669335,0.8288574295973892
zone_B_Ladder_Room,0.8938822430500525,0.4114630997730122,1.9419128103613266,0.7768762045045644
zone_Outside_A_Main,0.8560131407875062,0.696077401248218,1.0526968637207526,0.14067061837144162
zone_Connector_Box_Cubby,0.8529399392549828,0.6323187825361396,1.1505376086700598,0.29756964628504917
zone_Lower_Mid,0.8382683423135476,0.2510829896620152,2.7986516118475597,0.7742541003814858
zone_Get_Right,0.8239688332818104,0.2637904618988526,2.573727015498057,0.7389926444444808
zone_Bottom_Stairs,0.810297265713937,0.5965529986909642,1.1006258626882126,0.17820066841180882
zone_Outside_Apps,0.8076716110070178,0.2770114816920161,2.354896725731902,0.6956314648663113
health_norm,0.803527404247366,0.7697810749565523,0.8387531343414124,1.643524496309226e-23
zone_Connector_Pots_Cubby,0.8020206365502794,0.45176171830600265,1.4238415416527528,0.4512378795290909
zone_Underbalcony_Cubby,0.7931488738394903,0.38762929893214376,1.6229039905029876,0.5258156152368358
zone_Connector_Jungle_Cubby,0.7784903099959353,0.585748587636743,1.0346540743746748,0.08448385580817366
zone_Under_Window,0.7673680760507342,0.488025924653415,1.206603449519605,0.2515219472651286
has_helmet,0.7454330900401929,0.655332634872824,0.8479212878429372,7.82725530208828e-06
zone_B_Short,0.7153306575626359,0.44977888356737195,1.1376655693360187,0.1570279726934845
zone_A_Firebox,0.7045824599666305,0.5510568710723892,0.9008805968184986,0.005231834155481781
zone_Palace_Doorway,0.6839181706498769,0.30959685628035205,1.510816581811521,0.34746977165419723
zone_A_Tetris,0.6790545575292156,0.5079930363359941,0.9077193172313693,0.008954271532295274
zone_Connector_Mid_Cubby,0.6745028488291664,0.37486267689210556,1.213655349341722,0.18888711140770847
zone_Bottom_Connector,0.6511561554015418,0.4407801235343448,0.961940695777039,0.03117231280129696
zone_Underpass_Stairs_Lower,0.6467547719499024,0.20386394279493877,2.051818135690226,0.45941126340231087
zone_Window_Room,0.6338754697500861,0.4744622839009802,0.8468494225660036,0.0020374158557307223
zone_Underpass_Deep,0.6228345747564754,0.23376549577541522,1.6594532320747948,0.34365534460069713
zone_Empty_Alt,0.6214764105628129,0.5601673855445014,0.6894955665985564,2.807131295496549e-19
zone_Bench_Mid,0.6199759572388014,0.3354006060280374,1.14600325892684,0.12721139251538147
weapon_None,0.6151010885305307,0.5363993456118783,0.7053501317751522,3.4733875443331236e-12
zone_Heaven_Cubby,0.6149864647560189,0.5247019442837136,0.7208060803918112,1.9558732095830975e-09
zone_Apps_Ramp,0.6091452576783618,0.2058796386676928,1.8023052078061823,0.3704488620341919
zone_A_Entry,0.606899965552388,0.3409537624625281,1.0802859763953188,0.0896082523639388
zone_CT,0.5884907643890499,0.3789743816884579,0.9138384980753329,0.018214281981926473
zone_Empty,0.5855996083956408,0.5203513166097763,0.6590295640787183,6.788114831843318e-19
zone_Death_Hole_Shelf_Alt,0.579829300790631,0.2330974412868509,1.4423239319972634,0.2411064385287972
zone_Palace_Stairs_First_Section,0.5351388786046328,0.2514014837818342,1.1391087080565463,0.1047904055383127
zone_Lower_Apps_Stairs,0.5055077658577067,0.2709665809277091,0.943061319471809,0.032014654891996605
zone_A_Ramp_Room,0.502991808134574,0.4000714331442015,0.6323889637961145,4.023530745451525e-09
zone_Under_Mid_Ramp,0.49486363925468546,0.2596022960430241,0.9433276407378371,0.03258085405354792
zone_Side_Alley,0.4944103019109636,0.22664952974026908,1.078500127116125,0.07671701026888066
zone_T_Spawn,0.4918829052537714,0.2801144618470127,0.8637497360383819,0.013517453570333309
zone_Arches,0.48591167987628586,0.19863944636377706,1.1886368239659473,0.1138011193470037
zone_Palace_Entry_T_Spawn,0.4788072858789647,0.390299401822852,0.5873860322103053,1.6372336837301611e-12
zone_T_Spawn_Ramp,0.47762065625317435,0.26992705560551183,0.8451227342438167,0.011151875892430378
zone_Palace_Lane_Side_Far,0.47670598878444675,0.27263831158317214,0.8335167512715165,0.009356965247834964
zone_Mid_Window,0.4573378267397983,0.276904935452182,0.7553418555921719,0.002243079617697081
zone_Palace_Exit,0.45585258566776077,0.34366925811348364,0.604655711717353,5.0218883994392566e-08
zone_CT_Spawn,0.43903591421867333,0.22562145485068705,0.8543182832562937,0.015370940601518928
zone_T_Roof,0.42961379219195156,0.15401237549618768,1.1983972706538637,0.10648847680662939
zone_Top_Mid,0.41179128009520233,0.18604865998224396,0.9114392889399415,0.02861724631470632
zone_Top_Underpass_Stairs,0.3865693469051106,0.30063622188301004,0.4970653869672277,1.2673331025866972e-13
zone_Palace_Stairs,0.38526340044720775,0.3332569756145287,0.44538568907805537,5.012761793591066e-38
zone_Apps_Entrance,0.35017987095263753,0.2826108419311354,0.43390388416268366,8.518741815192776e-22
zone_Top_Cat_Walk,0.34143924430288547,0.1584485785442996,0.7357639848913597,0.006082297132499266
zone_Palace_Entry,0.33583282022433236,0.2867081962079329,0.39337446446083896,1.1484433220056513e-41
zone_Mid_Ramp,0.33080713477597745,0.14597281522392422,0.7496831533379658,0.008044932613909107
zone_Before_A_Main,0.27248546260605366,0.19898877152671127,0.3731282260902261,5.194269830973413e-16
zone_Underpass_Close,0.2402352653148332,0.13862811430612937,0.416315139174742,3.700211379642974e-07
zone_Palace_Lamp_Side,0.23039306534097193,0.19389873714322625,0.2737561128002618,1.7141008492634485e-62
