covariate,Hazard Ratio,95% CI Lower,95% CI Upper,p-value
zone_A_Triple_x_smoke,1.2924814000004097,0.7393386792531484,2.259462701227132,0.36797804105411547
total_utility,1.2830985698368245,1.250925411795724,1.3160992049509599,1.7260212351880092e-82
zone_Apps_Ramp_x_advantage,1.270277598249807,0.662459878236593,2.4357779687889414,0.4713824406967905
weapon_Pistol,1.2159291713388,1.0783698238325723,1.3710359071974647,0.0014143656786308847
zone_B_Ladder_Room,1.2000623940492001,0.5245823506232419,2.745326349428446,0.6657816536146257
zone_Under_Balcony,1.1882450032812715,0.9537290592251781,1.4804269348466492,0.12414260683770152
zone_Ticket,1.1874101464923816,0.7835884473089184,1.799341045462363,0.41794182489332066
zone_A_Ropz_x_has_support,1.1389103389056705,0.8755524851743289,1.4814837283089475,0.3323244748111516
zone_Bench,1.097565096925748,0.7739609723753659,1.556472722768481,0.6014470859541066
teammate_avg_damage_taken,1.082194167358252,1.0417691550642412,1.1241878396678016,4.76914799142742e-05
num_teammates_flashed,1.078811572853413,1.026882850276701,1.1333662933496758,0.002579012056363333
has_crossfire_support,1.0754320683776704,0.9368157710884222,1.2345587781377263,0.3016424047879021
zone_B_Short,1.0729177997576944,0.6824761402762244,1.6867294504551855,0.7604318434193434
weapon_Rifle,1.071966329150672,0.973028027529089,1.1809647598238517,0.15955819856956055
zone_Apps_Entrance_x_advantage,1.0560969698001827,0.8082342998512584,1.379972131628647,0.6892073691661382
zone_A_Ropz,1.0537005178025776,0.8267081071416639,1.3430191038723693,0.6726035174443095
num_teammates_awp,1.050729846483622,1.0016416404766642,1.1022237551606835,0.04264617311978798
flashed,1.0472217961002088,0.8924316172991835,1.2288599697378189,0.5717989151871101
zone_Underpass_Deep,1.0403935926647594,0.3520706616469985,3.0744363151257565,0.942896300876354
zone_Deep_Jungle_Cubby,1.0357982457576658,0.734095576432894,1.461496350554202,0.8413013211428718
zone_Under_Window,1.0267597054183966,0.6298164801708933,1.6738772735588279,0.9156591343889499
num_teammates_pistol,1.0211926688097566,0.9743816750422982,1.0702525442974113,0.3810539241609493
num_teammates_smg,1.0208678400758389,0.9719338719405203,1.072265487383782,0.4098940141633759
num_teammates_total,1.013252424657449,0.9650575338067029,1.0638541642428536,0.59646463932389
teammate_helmet_rate,1.0112876095396068,0.9580640150091482,1.0674679491000054,0.6840772696347602
armor_norm,1.0077479005092702,0.9671526399103116,1.0500471063957588,0.7129452546880465
zone_A_Triple,1.0025717152955422,0.8122228919117409,1.2375298139465258,0.9809252497918325
zone_Underpass_Stairs_Lower,1.002346036082773,0.2751041866704923,3.652062108579359,0.997165792119707
teammate_avg_utility,1.0008178251167397,0.9611477435850213,1.0421252359552546,0.9683993089433535
num_teammates_in_smoke,0.9998809106441191,0.9529388846008687,1.0491353135298447,0.9961267821282133
num_teammates_in_molly,0.9973362899464339,0.9622077575322039,1.033747304007603,0.8840858815541411
teammate_avg_damage_dealt,0.989774819209807,0.9469501696116728,1.0345361605917922,0.648799399001772
zone_A_Ropz_x_advantage,0.9773446934321991,0.8229260918920817,1.1607392926184485,0.7939609091486763
zone_Connector_Pots_Cubby,0.9766362447767235,0.5306259282943152,1.7975343905217886,0.9394566452412701
num_teammates_rifle,0.9711172268126038,0.9226688590314351,1.0221095672419047,0.26167598062063313
teammate_avg_health_norm,0.957978324242574,0.9082677835054302,1.0104095800653523,0.11432285967484572
teammate_avg_armor_norm,0.9470924936519103,0.8972557874835714,0.9996973037615735,0.04873064078540828
zone_A_Triple_x_has_support,0.9467107810363925,0.7449384798862262,1.2031346575994055,0.65430730324075
zone_Lower_Mid,0.9424756740989008,0.26935122781172105,3.2977774168123686,0.9261341491476432
zone_A_Sandwich,0.9404008770226234,0.7429210657579062,1.1903738502861372,0.609390327581806
zone_Jungle_Cubby,0.9355769593064492,0.6806772830107436,1.2859313343226202,0.6815594764451627
zone_Bottom_Stairs,0.9284973373212232,0.6839534542961696,1.2604765719032196,0.6343009586351598
zone_Apps_Ramp,0.9239524905675695,0.3892590865208743,2.193110538423449,0.857672246175389
zone_Cubby_A_Ramp,0.922291420709512,0.6854069944147537,1.2410457897948466,0.5932662006175963
zone_CT,0.9172397223512134,0.5674875263341158,1.4825501340862735,0.7243674877417794
zone_A_Tetris_x_advantage,0.8903341427036969,0.7080802710592121,1.1194986191016738,0.32022023849738496
zone_Connector_Box_Cubby,0.8899858733896183,0.6562404244832282,1.2069888188567772,0.4534041274148658
zone_Window_Room,0.8828724464173431,0.6503248371790453,1.1985760224445263,0.42447948476807185
zone_A_Firebox_x_advantage,0.8793130170816034,0.6491041408474263,1.1911669227679336,0.40628771288458787
active_in_smoke,0.866696950241295,0.6593186304285917,1.1393028634262405,0.30521742163944315
zone_Connector_Jungle_Cubby,0.8656960634394744,0.6474282384837692,1.1575486358298388,0.3305755012036733
zone_Bottom_Connector,0.8641792156907057,0.577198951309609,1.2938445489850126,0.47838844568898686
zone_A_Sandwich_x_advantage,0.8470807165674683,0.688357443925216,1.0424028195130708,0.1169560011902636
zone_Palace_Doorway,0.8419777068599699,0.3729246570010076,1.9009911131922232,0.678905504021401
zone_A_Ramp_Room_x_advantage,0.8344156065570905,0.6516708462107936,1.0684065560312388,0.15119565379491884
zone_Death_Hole_Shelf_Alt,0.7999831490330422,0.29033607618683704,2.2042491141369123,0.6660710538293682
zone_A_Triple_x_advantage,0.7986381921125545,0.6706834082835746,0.95100453361913,0.011607548744399848
zone_Underbalcony_Cubby,0.7983193908432719,0.3936589159991348,1.618949359190364,0.532356253969104
health_norm,0.7904077796162731,0.7576046704963358,0.8246312125671466,1.5032136750499302e-27
zone_Outside_A_Main,0.7881056176319644,0.6374014157589117,0.9744416143217142,0.02787337207062111
zone_Connector_Mid_Cubby,0.7734990914613131,0.42840372145202105,1.396581809475442,0.3942444625759244
has_helmet,0.770657333671838,0.6801847395301869,0.8731638500922712,4.338172193088078e-05
zone_Bench_Mid,0.7633974777870779,0.3924565341152239,1.4849433209349272,0.42644878007025566
zone_Lower_Apps_Stairs,0.7076950541323408,0.30452196820113964,1.6446507705236304,0.4216348494792128
zone_Mid_Window,0.7072642037154476,0.4028830997427498,1.2416074394201446,0.22771507986979894
zone_Empty_Alt,0.6922861540977052,0.6302083162572518,0.760478887364852,1.6916827144577655e-14
zone_Heaven_Cubby,0.6868781368138961,0.5922925732693216,0.7965684462810176,6.736629229263077e-07
zone_Empty,0.6848612608539741,0.6178914326446506,0.7590895776155504,5.599787822922987e-13
zone_A_Entry,0.6829686672366045,0.38532615883409793,1.2105230587985387,0.19164409735257643
zone_Under_Mid_Ramp,0.6829269458299159,0.33309669312593826,1.4001616436469482,0.29782699881295993
zone_CT_Spawn,0.675187813874603,0.3358388916554994,1.3574323740694147,0.27032968393699347
zone_Side_Alley,0.6743558927239158,0.2916936567827999,1.559018715275281,0.3568181918500879
zone_Palace_Stairs_First_Section,0.6628933206994219,0.2923640184509253,1.5030151690901954,0.32493212800533744
weapon_None,0.62018005265956,0.5387768124248434,0.7138824256110085,2.839961652271225e-11
zone_Arches,0.6048898097308786,0.35080042054497595,1.0430195076386681,0.07053770696490812
zone_T_Spawn_Ramp,0.6031504637350682,0.329587072639439,1.1037765498218026,0.1010600230451407
zone_Top_Mid,0.6017943103075267,0.2547395772044542,1.4216730509364266,0.24693770384623587
