covariate,Hazard Ratio,95% CI Lower,95% CI Upper,p-value
zone_Cat,1.06881790811999,0.972804807622815,1.1743072317966199,0.1657967557410567
zone_Market,1.0677152226757687,0.98827465319145,1.1535414705336178,0.09671979743969503
zone_Outer_Market_Exit,1.0643811792113704,1.0069995831794665,1.1250325358451334,0.027338266644147752
zone_Under_Apps_Window,1.0487494685721594,0.9824337382438293,1.1195416087770897,0.15323407702442776
zone_Window_Room,1.0378044074836135,0.933627343004107,1.153605875259457,0.49175767513610347
zone_B_Pillar_3,1.0368618767670374,1.005384377228533,1.0693249028361291,0.021371200986012338
zone_Open_Site_Alt,1.0347397761907877,0.9804995776880505,1.0919804850461692,0.21382799913892198
zone_Market_Cubby,1.0324602242165548,0.9436837453708293,1.12958829673432,0.48619445849343446
zone_Backsite,1.0226217693648054,0.9825124562290218,1.064368473446653,0.273180569333356
zone_Dark_Spot,1.0219328603260973,0.9940584205440265,1.050588928609176,0.12414201088136814
zone_Jail_Alt,1.0219020106738528,0.9850976944415676,1.060081376001237,0.24699432597909288
zone_Open_Arches,1.0189168218278783,0.9879840958416951,1.0508180184007476,0.23348981774340571
zone_B_Pillar_1_Alt,1.0169592525772073,0.9896171290371761,1.0450568114242302,0.22651506954901876
zone_Open_Site,1.0150800495274348,0.9656563864030072,1.0670332858116647,0.5567222506218286
zone_Outside_Market_Window,1.0145258384374625,0.9699516218959576,1.061148467224936,0.5292895647291194
zone_Cat_Plant,1.0089521777687909,0.9708241799917501,1.0485776085975078,0.6502254230631056
zone_Empty_B_Alt,1.0069644706579848,0.9609002277939064,1.0552369703309021,0.7714316622192057
zone_Market_Counter,1.0069336136285254,0.9420358519858952,1.0763022448854542,0.838917458747626
zone_Van_Tucked,1.006221684423024,0.9535539170324889,1.0617984574527328,0.8211095407973683
zone_Bench_B,1.0056255175592572,0.9696701694263222,1.0429140891944946,0.7626650127614276
zone_Electrical_Pole,1.0053541854601782,0.9598327740261073,1.0530345134837065,0.821301175083627
zone_Top_Cat_Walk,1.0036757570186896,0.9115365245902903,1.105128536324775,0.940469244944318
zone_Bench_Corner_Alt,1.0016026445344137,0.9613981410445903,1.0434884515673322,0.9389328076853849
zone_Get_Right_Corner,1.001433722166813,0.9729144391286118,1.0307889980449823,0.9225745677958228
zone_Empty_B,1.0009850755144813,0.9556933836958283,1.048423206120712,0.9667561366519742
zone_B_Apps_Balcony_Corner,1.0006194210750121,0.9722797911879684,1.0297850833751674,0.9663053174292736
zone_B_Pillar_2,1.0004131131935086,0.975071019342418,1.0264138480133262,0.9748306088385602
zone_Get_Right,0.9983287570802996,0.9746397651032404,1.0225935190607813,0.8914158654783049
zone_Under_Apps_Window_Alt,0.9979921304901984,0.9577539887464642,1.0399207982667271,0.9237428634874694
zone_Arches_B,0.9970952312190862,0.9692789372048178,1.0257097951461616,0.8402989007392513
zone_B_Default,0.9965671456567642,0.9763213958797835,1.0172327268394294,0.7426262399394956
zone_B_Pillar_2_Alt,0.9959886786144714,0.9775599931418294,1.0147647764716548,0.6731622527477453
zone_Market_Window,0.995096112071809,0.9343268209422305,1.0598178817791375,0.8784721962310901
zone_Market_Exit,0.9941975264572334,0.9417912794756654,1.0495199341450485,0.8331806349126305
zone_B_Short,0.9937729465741779,0.9477012289076998,1.0420844029937504,0.796474584983638
zone_Balcony,0.9928749219342867,0.9711847216492813,1.0150495458082514,0.5257532768220106
zone_Jail,0.9921279125569246,0.9535270919768152,1.032291377095444,0.696290271454358
zone_B_Pillar_1,0.9915406619865352,0.9594999048315715,1.024651362050189,0.6122249082065998
zone_Get_Right_Corner_Alt,0.9881601361023191,0.9714131870956582,1.0051957988147002,0.1720247404570631
zone_Under_Window,0.9855567448036407,0.9252023544101112,1.0498482765397223,0.6518289268835267
zone_Under_Balcony_B,0.981257950980265,0.9600152304053972,1.0029707194909676,0.09020387081945878
zone_B_Apps_Second_Section,0.977375212832857,0.9367896503422874,1.0197191080313872,0.290255950814778
zone_Top_Underpass_Stairs,0.9762027189870354,0.9440684589268109,1.0094307669604712,0.15844427484591914
zone_Bottom_Connector,0.9760607677770257,0.8851077427266033,1.076360059238291,0.627311806862598
zone_Arches,0.9652165940400276,0.9417268101516141,0.9892922908929829,0.004856750157128679
zone_Back_Alley,0.9649946743829728,0.9135645379917361,1.019320127765208,0.20225181091477615
zone_Outside_Apps,0.9637544716687446,0.912310362209318,1.0180994540193486,0.1871455886163285
zone_Kitchen,0.9627858562647763,0.932574693947164,0.9939757223092911,0.019730559298912285
zone_Mid_Window,0.9600310851681645,0.9148167376824834,1.007480128559973,0.09748034781888461
zone_Outer_Alley_Shelf,0.9577323751845471,0.9282810309581015,0.9881181149742085,0.006727667229545405
zone_Under_Mid_Ramp,0.9553758780201749,0.8844591337100811,1.0319787919133077,0.24602725892304178
zone_Top_Mid,0.9520800834552489,0.8903481938704183,1.0180921257016442,0.1510797302300598
zone_Bench_Corner,0.949446130480276,0.8878547379124461,1.0153101810364655,0.12953088907277224
zone_Bench_B_Alt,0.9416811714819002,0.9133060352354291,0.9709378833732737,0.0001184689915548673
zone_B_Ladder_Room,0.9288209689044978,0.8525066327368094,1.0119667802549877,0.09140763301031847
zone_B_Apps_First_Section,0.9134990133268829,0.8831243884695346,0.9449183583247582,1.5734768892486476e-07
