covariate,Hazard Ratio,95% CI Lower,95% CI Upper,p-value
zone_Arches_x_advantage,0.8330880847474502,0.7137183246347673,0.9724224991747764,0.02064709820534012
health_norm,0.8327832420213912,0.803397974682492,0.8632433115925462,1.8006863898339124e-23
zone_B_Default_x_advantage,0.8320943870823466,0.7377848251672579,0.9384593520976545,0.00274592375258748
has_helmet,0.8317452732917519,0.7799080303943876,0.8870279221170965,2.0092311584843426e-08
zone_B_Ladder_Room,0.8311687016034838,0.539630944081064,1.2802108887614905,0.40142042340772177
zone_B_Apps_Second_Section,0.8228299364106975,0.6887914568367696,0.9829522383493791,0.03159500899559441
zone_Top_Mid,0.8039578134539733,0.5200188886289195,1.2429320933280976,0.3262792482351267
numerical_advantage,0.7975985362533503,0.7718917580084896,0.8241614428878125,1.0451711883285644e-41
zone_Outer_Alley_Shelf,0.7807027632046114,0.6782249875828062,0.898664625506592,0.0005644055535790456
weapon_None,0.7656588998139556,0.7248982237109615,0.808711528996746,1.1046032637436094e-21
zone_B_Apps_Balcony_Corner_x_advantage,0.7507843221730371,0.6211881205339731,0.9074177045373795,0.0030280495314125755
zone_B_Apps_Second_Section_x_advantage,0.72652393050447,0.6058548734037262,0.8712268313205871,0.0005657524075640218
zone_Bench_Corner,0.7205417542390236,0.47570766461648656,1.0913854415619106,0.12182388693647793
zone_B_Apps_First_Section,0.6764223217854809,0.5641236448890911,0.8110760141947538,2.4366217306614923e-05
zone_Bench_B_Alt,0.6558963221551252,0.5401635034563196,0.7964254946213853,2.062134345469231e-05
