covariate,Hazard Ratio,95% CI Lower,95% CI Upper,p-value
zone_B_Default_x_smoke,4.307131179659452,0.6913550064876383,26.833361767412505,0.11769696102384694
zone_Empty_B_Alt,2.1732451477779344,1.3236500320168416,3.5681595271402093,0.0021525730222071516
zone_Outside_Market_Window,2.1213907001192447,1.115444086167765,4.034535265692884,0.02184359747100822
zone_Outer_Market_Exit,1.9612872326262718,1.442576941059777,2.6665112268028577,1.723024823752259e-05
zone_Backsite,1.702434987959763,1.3044349908817037,2.2218699348677604,8.999157876088773e-05
zone_Market_Exit,1.6616274580893855,1.2875899585462145,2.1443207064102725,9.516008138826175e-05
zone_Open_Arches,1.6080536817592437,1.1063153471004676,2.337341382994149,0.012793832597076319
zone_Arches_x_has_support,1.5135795718198402,1.187471428141176,1.929244835655926,0.0008143997419545173
zone_Electrical_Pole,1.4494334150767092,0.7307637822650589,2.8748786895666374,0.2881114108840399
zone_Get_Right,1.4057660895504385,0.9499336137784291,2.0803330568222975,0.08854614369096256
zone_Empty_B,1.3961829634521665,0.8811013409053429,2.2123753272593087,0.15531610768842888
zone_Bottom_Connector,1.3435493770670883,0.8490249874706223,2.126115197145268,0.20728465549701955
weapon_SMG,1.329838149352143,1.020439728757499,1.7330465030263418,0.034883040426488196
zone_Arches,1.2592032814876517,1.051944093334477,1.507297692107592,0.012009679891766399
zone_Mid_Window,1.241255315523719,0.7449825304390626,2.0681219966431317,0.4066894065370331
zone_B_Apps_Second_Section,1.2346046644505972,0.8488720288033442,1.7956165661765375,0.27016306504116827
weapon_Pistol,1.2212994909279498,1.0945299113763185,1.3627516535069277,0.0003497261300170391
weapon_Rifle,1.1938863150251424,1.0795702926339588,1.320307295346817,0.0005587798444500437
zone_Arches_B,1.1554290819476858,0.8032962532799396,1.6619228061371698,0.43599548561679946
total_utility,1.138322198076465,1.0917070761700305,1.1869277527993427,1.2564222213679417e-09
zone_B_Pillar_1_Alt,1.133368016793063,0.5576032539753577,2.3036505836929857,0.7293883042851592
zone_B_Default,1.0804329647706994,0.6043630682795049,1.931513443874661,0.79409173283769
num_teammates_pistol,1.0684306080422976,1.0155078319569584,1.1241114329978081,0.010659394167159277
zone_Arches_B_x_advantage,1.0652568066748338,0.8394872041327884,1.3517443250839214,0.6029251086508791
zone_A_Sandwich_x_advantage,1.0635766274029743,0.7321321980328636,1.545069654629653,0.7463126018761281
flashed,1.0620977954919135,0.8253997563721572,1.3666732010521279,0.6395533384195526
zone_Heaven,1.048205331567707,0.5981562171301564,1.8368686735356394,0.8693481572420496
zone_B_Short_x_has_support,1.028776836908395,0.8080193790535123,1.3098470254500534,0.8179273097729325
teammate_helmet_rate,1.0237809108587215,0.9664688785401356,1.0844915720637835,0.4239404785517964
zone_Market_Cubby,1.0170567860408133,0.6564130294630312,1.5758439573904375,0.9396552120479098
teammate_avg_damage_taken,1.0153872371482506,0.9569227784237307,1.077423659056238,0.6137847744254817
zone_B_Apps_First_Section,1.0120334406782565,0.6863954309043823,1.4921598235314406,0.9518509083209932
zone_Apps_Entrance_x_advantage,1.0116437335499615,0.7042774214493115,1.4531532780432375,0.9500448358567488
teammate_avg_armor_norm,1.0037179551287623,0.9568382403140437,1.0528945134103431,0.8791361052730051
num_teammates_in_smoke,0.9943382482492258,0.9483450077981548,1.042562088481806,0.8142254367660587
active_in_smoke,0.9872528693741018,0.7551790548991001,1.2906452076026174,0.9252419168892805
teammate_avg_damage_dealt,0.983899635659054,0.9270717215137381,1.0442110039440717,0.5928336147088744
num_teammates_in_molly,0.9792422026397186,0.9207217356252928,1.041482191988719,0.5046537282508726
num_teammates_awp,0.9777464601568097,0.922975335588346,1.03576780818285,0.4441875035742767
teammate_avg_utility,0.9755282052012654,0.91340279470233,1.0418790972205623,0.4605281936139174
teammate_avg_health_norm,0.9737188892986944,0.9268420632537595,1.022966601287598,0.2900754078175496
num_teammates_flashed,0.9706714007580068,0.9206883032659756,1.0233680224970993,0.269771757016391
zone_Cat_Plant,0.9634623826087175,0.6000800378895712,1.546893254384323,0.8775447671832193
zone_B_Short,0.9611937494044593,0.8053537499739096,1.1471895721900258,0.6610002127234262
num_teammates_rifle,0.9586828096219996,0.9117635118370491,1.0080165717675575,0.0993335073548814
num_teammates_smg,0.9574215125326621,0.9064448201639208,1.0112650348584518,0.11907188181648834
zone_Under_Balcony,0.952824353348564,0.5659043043989832,1.6042893494127317,0.8557459225940864
zone_A_Triple_x_advantage,0.9516754818911225,0.6829084487396463,1.3262190920381867,0.7698828854814299
has_crossfire_support,0.9476600325068146,0.8634975438088632,1.0400255839171257,0.25724949670642355
num_teammates_total,0.9282596417656076,0.8877970430040947,0.9705663803690321,0.0010611670596967025
armor_norm,0.923329794881453,0.8766099236437274,0.9725396520406211,0.0026039381876108627
active_in_molly,0.9132621577185078,0.5528815122900606,1.508547039791583,0.7230898517863447
has_helmet,0.9034454734491941,0.806743828270847,1.0117384166982584,0.07876048387352602
has_kit,0.8987702742009656,0.797136231062272,1.0133625524846765,0.08130537542036487
zone_Arches_x_smoke,0.8985074667211906,0.4793823048462329,1.684074817931978,0.738469845369408
zone_B_Apps_Second_Section_x_advantage,0.8773178995251772,0.6414293376879279,1.199955554888794,0.41270436407030453
zone_Underpass_Stairs_First,0.8601909394284174,0.45834325577612484,1.6143544013139293,0.639160549384411
zone_B_Default_x_advantage,0.8570230132706953,0.5899566176685695,1.2449872130906565,0.4180370452369192
zone_Market,0.8347851815386429,0.6920832482570756,1.006911092085345,0.05903163820641827
zone_Market_Window,0.8342438977831099,0.7001023426760765,0.9940873477556185,0.04273736663541775
zone_Apps_Entrance,0.8185111302433783,0.5645870011062536,1.186638142606135,0.29056474052240844
zone_A_Triple,0.817622073340603,0.5363001386825804,1.2465144171992364,0.3493566833448982
zone_B_Short_x_advantage,0.8150875120267903,0.6561219381298469,1.0125673501417725,0.06472754048354662
zone_Market_Counter,0.8108114767882979,0.6659068885322649,0.9872480105148621,0.03682271847162254
zone_Arches_x_advantage,0.7954071258601919,0.6458977201456134,0.979524274720368,0.03118468345113624
