covariate,Hazard Ratio,95% CI Lower,95% CI Upper,p-value
zone_Window_Room,0.6644319805963268,0.49855612203638766,0.8854968123467079,0.005273962407098636
zone_B_Short,0.6472076975403362,0.40973404050872886,1.0223163377770164,0.06213379388947883
zone_Bottom_Connector,0.6443346581765844,0.43652144318222724,0.9510807732627767,0.026937126355156406
zone_Bench_Mid,0.6076428872506513,0.332253262385236,1.1112904528780776,0.10579795044209117
zone_Heaven_Cubby,0.6057814767703785,0.5144966086832223,0.7132626170992825,1.8007497879715334e-09
zone_Underpass_Stairs_Lower,0.5893911532469015,0.1917526575223599,1.811614691625356,0.356126455753612
zone_Palace_Doorway,0.583022341971695,0.2807271946655083,1.2108376306156419,0.14792362386024072
zone_Empty_Alt,0.5787759006091732,0.5221012623621295,0.6416026301304291,2.472512967295131e-25
zone_Apps_Ramp,0.5703855288879689,0.20034458158843496,1.6239004268812651,0.292918976231383
zone_Underpass_Deep,0.5692566855800713,0.2208149429648961,1.4675328115322535,0.24357991629387699
zone_CT,0.5568689379285688,0.3594367981901078,0.8627469852590811,0.008769519295566294
zone_Death_Hole_Shelf_Alt,0.5519342641091792,0.2243695836461424,1.3577216080151993,0.1956330476811573
zone_Empty,0.5506143798912996,0.48976928689350335,0.6190183897934045,1.727104860505413e-23
zone_A_Entry,0.5489506228677906,0.3141822715815533,0.9591463733137906,0.03516390556073115
zone_A_Ramp_Room,0.4930947481059961,0.3921438216940159,0.6200338170811123,1.45197336635151e-09
zone_Palace_Stairs_First_Section,0.492970710391313,0.2372725792040652,1.0242233726245606,0.057985003564147604
zone_Mid_Window,0.47963103441862703,0.28818617791452067,0.7982545548930402,0.004699868968651756
zone_Under_Mid_Ramp,0.47910217413519895,0.25251880502951496,0.9089972259065834,0.024324401576430694
zone_Lower_Apps_Stairs,0.4588793012618209,0.22654392766775727,0.9294895488673312,0.030541247911212148
zone_Palace_Lane_Side_Far,0.45813222086924255,0.26312703361709994,0.7976570438748888,0.0057972228581836425
zone_Palace_Exit,0.44723557828398347,0.33676156035557825,0.5939503970459493,2.7144474528999148e-08
zone_Palace_Entry_T_Spawn,0.4403547612890761,0.3542021988962623,0.547462202081788,1.5401874119420488e-13
zone_CT_Spawn,0.4328105913300477,0.22463373098984793,0.8339130866144563,0.012322947715694673
zone_Side_Alley,0.43032204202573415,0.2010812822424502,0.9209065000387443,0.029838568518755073
zone_T_Spawn,0.42662278805979054,0.24983603371588364,0.7285058147332317,0.0018072758537252215
zone_Arches,0.42234315863071875,0.18027666217780297,0.9894444543589691,0.04721186130810179
zone_T_Spawn_Ramp,0.4143357633855405,0.24214062196667588,0.7089852310856991,0.0013051282056707107
zone_T_Roof,0.38925418275887447,0.14197070748608956,1.0672540940188329,0.06673107547813545
zone_Top_Mid,0.38689920121972765,0.17381818014646488,0.861192953339684,0.020018202743023905
zone_Palace_Stairs,0.3561216815451104,0.3124380537944402,0.4059129498673566,6.133589950294747e-54
zone_Top_Underpass_Stairs,0.35496596316337914,0.26983418347320764,0.4669565337596165,1.3317154063433396e-13
zone_Apps_Entrance,0.34128079264610234,0.26647187880311396,0.43709144826951557,1.658145188924891e-17
zone_Palace_Entry,0.31817574364716944,0.26981708432005735,0.37520160778753076,3.290893868686025e-42
zone_Top_Cat_Walk,0.31281778937123145,0.14813495943289015,0.6605798504399331,0.002310165487472808
zone_Mid_Ramp,0.30031495196366326,0.13623438685064723,0.6620139926332328,0.00285721623399127
zone_Before_A_Main,0.2543857557584205,0.1871653222379795,0.3457484108648168,2.2616039854009964e-18
zone_Underpass_Close,0.22885880099603237,0.13280627831869493,0.3943815868979788,1.0908914004963225e-07
zone_Palace_Lamp_Side,0.22208620106018065,0.18909577663047217,0.26083227018722777,4.038361497233295e-75
