covariate,Hazard Ratio,95% CI Lower,95% CI Upper,p-value
zone_Connector_Jungle_Cubby,1.0905463995673284,0.788908519172467,1.5075150295712123,0.5997958545785043
num_teammates_total,1.071565522323339,1.0033524241420877,1.1444161004682862,0.03942778504927535
zone_A_Entry_x_advantage,1.0705541537871572,0.4923917461399097,2.3275901864229946,0.8633987565079195
num_teammates_in_smoke,1.0623576200712441,1.0046412054634397,1.1233898299072995,0.033801379767054794
num_teammates_awp,1.0610444402039316,0.9975148524067327,1.1286200915920077,0.05997515551164211
num_teammates_flashed,1.0492415372749218,0.9992978322115478,1.1016813687132894,0.05339217229687425
teammate_avg_damage_taken,1.0411120811177648,0.9796667999290254,1.1064112466890683,0.19425538712977256
num_teammates_in_molly,1.0219471644853737,0.9699373816187802,1.0767458052360872,0.41529083554417234
num_teammates_rifle,1.008658576253876,0.9437806073529964,1.077996427902833,0.7993700125139003
teammate_avg_health_norm,1.0066361884446582,0.9355856855050748,1.0830824280294022,0.859423748406912
teammate_avg_utility,1.0049036365920718,0.9439590566730731,1.0697829653704054,0.8782073141826445
zone_A_Ramp_Room,0.9971690820241265,0.48224554844756307,2.061908464154458,0.9938974575351336
zone_Market_Door,0.9926707035150562,0.6970655996519609,1.4136332736963007,0.967467821882974
zone_Bottom_Stairs,0.992374873441993,0.7279656967685465,1.352821834614725,0.9613829313259966
zone_B_Ladder_Room_x_advantage,0.9901272839471739,0.43252582996142924,2.266574550019431,0.9812670207628461
teammate_avg_damage_dealt,0.983216454716682,0.9240987168490521,1.046116155340956,0.592663668621044
zone_CT,0.9823916906249648,0.7862628918805666,1.2274437007966723,0.8757566491630188
num_teammates_pistol,0.9795314209496017,0.9152545016781806,1.0483224096339012,0.550366986243825
num_teammates_smg,0.9685728317784242,0.9073957709990196,1.0338744795189148,0.33744407627910544
zone_Connector_Window_Cubby,0.9577217443024814,0.6552449339743779,1.3998291203051925,0.8234795708409617
active_in_smoke,0.9563659508194008,0.6670816294045826,1.3711003145193394,0.8082040183400643
teammate_helmet_rate,0.9455600358519769,0.8814807470009769,1.0142975719461753,0.11794419647538407
has_kit,0.9450634681068378,0.8316994118375003,1.0738795122830136,0.3861217091685061
teammate_avg_armor_norm,0.9412029599389845,0.8754190304080454,1.0119302654238531,0.10118077598229026
zone_Trashcan_CT,0.933723006976616,0.7350646771716621,1.1860706694709675,0.5742213366876221
zone_A_Entry,0.9325993238864267,0.3993279206717481,2.178013241474185,0.8719016419128489
has_helmet,0.9268248452763068,0.8097901518147949,1.0607739448255367,0.26988042221315756
armor_norm,0.9238636469555491,0.8770769052949179,0.9731461779614516,0.0028213323701147715
zone_Backsite,0.9158254282482005,0.40119170459898684,2.090612057555783,0.8346062619581659
zone_A_Ropz_x_advantage,0.9145322753416719,0.6683478011989049,1.2513982706927562,0.5765895347212637
zone_CT_Spawn,0.9122730816626742,0.6041069057646621,1.3776405592862453,0.6624111520713108
zone_A_Firebox,0.9064725883404142,0.45187869398157077,1.8183918922410658,0.7821938356109222
zone_A_Triple_x_smoke,0.900049176529621,0.3712436616624874,2.1820938747989533,0.81571487029509
zone_Bottom_Connector,0.84661113940928,0.5944526170414735,1.2057317956459992,0.3560251870634322
zone_A_Sandwich_x_advantage,0.8161298964566431,0.505599919783963,1.3173815537291504,0.4055926937656468
health_norm,0.7926765563694587,0.7526633655264826,0.8348169338336628,1.4749962895316842e-18
zone_Window_Room,0.7770501914402742,0.5835906079840546,1.0346413937385788,0.0841974932767516
zone_Kitchen,0.7593926382677489,0.37004656040198086,1.5583908641896544,0.4530153877527541
zone_A_Triple_x_advantage,0.754327268113919,0.5493400782262601,1.0358057785578987,0.08141611304957871
numerical_advantage,0.7335998807600265,0.6874738266686734,0.7828207622957177,8.775978270778013e-21
zone_Death_Hole_Shelf_Alt,0.7195930829264117,0.44075317711506534,1.174839415531551,0.1882700416463885
zone_Under_Mid_Ramp,0.7044584345026043,0.36841039806165754,1.3470349603400853,0.2894952749362507
has_crossfire_support,0.6969486997478108,0.5861673698468957,0.8286668877645588,4.354000545363683e-05
zone_Jungle_Cubby,0.6919452158741143,0.47379903234567283,1.010530096274578,0.056682165950259496
zone_A_Ropz_x_smoke,0.6901563201280038,0.21699785525976828,2.195025133508484,0.529883791772332
zone_Deep_Jungle_Cubby,0.6754487606575134,0.4549039231826614,1.0029173305031631,0.05171241296965856
zone_Under_Window,0.6382409105008653,0.39475030649251647,1.0319218329592252,0.06698426938110436
zone_B_Short,0.6358509970390246,0.4400636675367104,0.9187454458548185,0.01589723831473188
zone_Lower_Mid,0.6312968053155498,0.29519415490537043,1.3500797687859931,0.23561545434056322
zone_Open_Arches,0.6307477894060236,0.21652239196395168,1.8374209255309792,0.39823430083988787
zone_B_Ladder_Room,0.6021223721312605,0.26216225514056263,1.3829273433225096,0.23178640920382482
zone_Top_Cat_Walk,0.5980573925710393,0.2798437340019022,1.2781156100727236,0.18461386009928984
zone_Under_Balcony_B,0.5645688682239953,0.22377749034650726,1.4243524068223956,0.2259675595606817
weapon_None,0.5627595707514746,0.46674696679083283,0.6785225336328937,1.706765507651894e-09
zone_Market_Counter,0.5588902167771497,0.386849182446775,0.8074419918211548,0.0019393817490980228
zone_Connector_Pots_Cubby,0.5350802161055882,0.33521655422485774,0.8541070960223234,0.008769595563927451
zone_CT_Cubby,0.5333894655743056,0.28814331562557205,0.9873708899613778,0.045455339770190666
zone_A_Ramp_Room_x_advantage,0.5244714741284509,0.2900237720780776,0.9484406233445523,0.032753210854489415
zone_CT_Pots,0.5206970439682665,0.3486088515627894,0.7777353052908852,0.0014330465266950319
zone_A_Firebox_x_advantage,0.5165801931194874,0.22157023955687466,1.2043814930067274,0.12617071779746022
zone_Underpass_Close,0.47692582647603693,0.19671594529488928,1.1562776145008329,0.10129619531245045
zone_Connector_Mid_Cubby,0.4530432237134829,0.22004623504975704,0.9327501672832256,0.03164140158935867
zone_Bench_Mid,0.4377022232139061,0.22993297716456518,0.8332133936111227,0.011886422484816766
zone_Market_Window,0.42732300137821116,0.22971148626362867,0.7949317227320355,0.0072610823924859486
zone_B_Apps_Balcony_Corner,0.4071857604815716,0.3003371003415373,0.5520471608416381,7.215302945980966e-09
zone_Market,0.3876624972615429,0.16623386858325834,0.9040408736429473,0.028273211527613418
zone_Outer_Market_Exit,0.3847958021750309,0.15853068529862666,0.934000941789963,0.03478310197224112
zone_Arches,0.2967011535870923,0.2369464335036256,0.3715252145315129,3.345073350660872e-26
zone_Market_Cubby,0.26643420102878546,0.19531750433915818,0.36344506713838554,6.897188661571914e-17
zone_Empty_B_Alt,0.25986131156565556,0.2054199398737753,0.32873099510260145,2.7441011240319396e-29
zone_Market_Exit,0.17340766512722525,0.13023748844905458,0.23088757839981347,3.7620674779413045e-33
zone_Get_Right,0.1598170413810026,0.09130389831506254,0.27974146982904324,1.364537991166113e-10
